Affiliate_id,Affiliate_name,City,State,Country,Latitude,Longitude
19261,CrossFit Friedrichshafen,Friedrichshafen,Baden-Württemberg,Germany,47.6515,9.5034
14980,CrossFit Heilbronn,Heilbronn,Baden-Württemberg,Germany,49.1482,9.196
5389,CrossFit Karlsruhe,Karlsruhe,Baden-Württemberg,Germany,48.998,8.4107
18025,CrossFit Two 2 Seven,Karlsruhe,Baden-Württemberg,Germany,48.9956,8.4495
12412,CrossFit Loerrach,Loerrach,Baden-Württemberg,Germany,47.6135,7.6553
8942,CrossFit Ludwigsburg,Ludwigsburg,Baden-Württemberg,Germany,48.888,9.1793
7362,Pure Performance CrossFit,Pfinztal,Baden-Württemberg,Germany,48.994,8.5385
9706,CrossFit Animarum,Stuttgart,Baden-Württemberg,Germany,48.8536,9.1392
19537,CrossFit Four Horsemen,Stuttgart,Baden-Württemberg,Germany,48.7364,9.1666
20803,CrossFit Stuttgart,Stuttgart,Baden-Württemberg,Germany,48.7707,9.1799
15781,CrossFit Luparo,Ubstadt-Weiher,Baden-Württemberg,Germany,49.1667,8.6222
19644,CrossFit Waiblingen,Waiblingen,Baden-Württemberg,Germany,48.8317,9.2961
15200,CrossFit Waldshut-Tiengen,Waldshut-Tiengen,Baden-Württemberg,Germany,47.6253,8.2648
18004,CrossFit Wangen,Wangen,Baden-Württemberg,Germany,47.687,9.8332
19585,CrossFit Virage,Stuttgart-Weilimdorf,Baden-Wuertemberg,Germany,48.8232,9.111
17559,CrossFit Konstanz,Konstanz,Baden-Wuerttemberg,Germany,47.6725,9.1501
8480,CrossFit Einsatz,Stuttgart,Baden-Wuerttemberg,Germany,,
19169,CrossFit Seven Eleven,Stuttgart,Baden-Wuerttemberg,Germany,48.7814,9.2067
14537,CrossFit 2 Burgen,Weinheim,Baden-Wuerttemberg,Germany,49.5477,8.6304
4776,CrossFit Albstadt,Albstadt,Baden-Wurttemberg,Germany,48.2317,9.0274
16737,CrossFit Schmiden,Schmiden,Baden-Wurttemberg,Germany,48.8292,9.2601
9293,CrossFit Greif,Katterbach,Barvaria,Germany,,
9944,CrossFit Körperschmiede,Munich,Bavara,Germany,48.1438,11.4255
2138,CrossFit Ansbach,Ansbach,Bavaria,Germany,49.2919,10.6103
37,Repel CrossFit,Bamberg,Bavaria,Germany,,
11501,CrossFit Landshut,Ergolding,Bavaria,Germany,48.5615,12.1579
17948,CrossFit Erlangen,Erlangen,Bavaria,Germany,49.5627,10.9883
20648,CrossFit ER,Erlangen,Bavaria,Germany,49.5744,10.9974
19149,CrossFit Grafenwöhr,Grafenwöhr,Bavaria,Germany,49.7175,11.9157
17347,Reebok CrossFit One WE,Herzogenaurach,Bavaria,Germany,49.5649,10.8837
13099,CrossFit Holzkirchen,Holzkirchen,Bavaria,Germany,47.8808,11.7135
9194,CrossFit Illesheim,Illesheim,Bavaria,Germany,,
16826,CrossFit Koenigsbrunn,Koenigsbrunn,Bavaria,Germany,48.2916,10.8932
14740,CrossFit Kulmbach,Kulmbach,Bavaria,Germany,50.0947,11.421
15901,CrossFit Lichtenfels,Lichtenfels,Bavaria,Germany,50.1334,11.0404
19362,CrossFit Munich Downtown,München,Bavaria,Germany,48.1227,11.6084
20472,CrossFit Memmingen,Memmingen,Bavaria,Germany,47.9735,10.1881
232,CrossFit eo,Munich,Bavaria,Germany,48.1411,11.6271
3166,CrossFit Munich,Munich,Bavaria,Germany,48.1864,11.6078
8140,CrossFit Joule,Munich,Bavaria,Germany,48.1047,11.5377
8718,CrossFit F2,Munich,Bavaria,Germany,48.1858,11.4675
11090,CrossFit Bewegt,Munich,Bavaria,Germany,48.134,11.5236
10571,CrossFit CFD,Nürnberg,Bavaria,Germany,49.4596,11.1348
11651,CrossFit Altötting,Neuötting,Bavaria,Germany,48.2566,12.6907
4435,CrossFit Kokoro,Neubiberg,Bavaria,Germany,,
3114,Reebok CrossFit Nürnberg,Nuernberg,Bavaria,Germany,49.4486,11.0145
20475,CrossFit FFB,Olching,Bavaria,Germany,48.1987,11.3015
19010,CrossFit Parsdorf,Parsdorf,Bavaria,Germany,48.1462,11.7867
11187,CrossFit Passau,Passau,Bavaria,Germany,48.5738,13.4159
6522,CrossFit Regensburg,Regensburg,Bavaria,Germany,49.0148,12.1386
16437,CrossFit Albatross,Regensburg,Bavaria,Germany,49.0419,12.117
5786,CrossFit Rosenheim,Rosenheim,Bavaria,Germany,47.833,12.1303
12055,CrossFit Simbach am Inn,Simbach am Inn,Bavaria,Germany,48.2668,13.0312
10737,CrossFit Amberg,Amberg,Bayern,Germany,49.441,11.8767
16657,CrossFit Aschaffenburg,Aschaffenburg,Bayern,Germany,49.9834,9.1092
4772,Reebok CrossFit Augsburg,Augsburg,Bayern,Germany,48.3826,10.8576
15014,CrossFit Black Rain,Bad Kötzting,Bayern,Germany,49.1671,12.8693
10752,CrossFit Bayreuth,Bayreuth,Bayern,Germany,49.9548,11.594
15051,CrossFit Chiemgau,Bergen,Bayern,Germany,47.7939,12.5865
12803,CrossFit Dachau,Dachau,Bayern,Germany,48.2625,11.4748
19249,CrossFit Eching,Eching,Bayern,Germany,48.3075,11.6224
11523,CrossFit Bamberg,Hallstadt,Bayern,Germany,49.9175,10.8645
10441,Reebok CrossFit Herzobase,Herzogenaurach,Bayern,Germany,49.583,10.9081
4000,CrossFit IN Town,Ingolstadt,Bayern,Germany,48.755,11.4746
6186,CrossFit Kempten,Kempten,Bayern,Germany,47.7466,10.3002
9221,CrossFit Kolbermoor,Kolbermoor,Bayern,Germany,47.8438,12.0643
13803,CrossFit MUC,München,Bayern,Germany,48.1949,11.4636
16785,CrossFit Neumarkt in der Oberpfalz,Neumarkt in der Oberpfalz,Bayern,Germany,49.2651,11.4558
16480,CrossFit 4F,Regensburg,Bayern,Germany,49.0163,12.1309
14681,CrossFit Straubing,Straubing,Bayern,Germany,48.8901,12.6283
19086,CrossFit Wuid,Unterföhring,Bayern,Germany,48.1899,11.6524
9472,CrossFit Wurzburg,Würzburg,Bayern,Germany,49.8015,9.9337
11155,CrossFit WEN,Weiden i.d. Opf,Bayern,Germany,49.6757,12.1693
12468,CrossFit KraftMuehle,Wuerzburg,Bayern,Germany,49.7959,9.9761
1249,CrossFit Berlin Fire Brigade,Berlin,Berlin,Germany,,
2297,CrossFit Werk,Berlin,Berlin,Germany,52.5443,13.3724
2515,Myleo CrossFit,Berlin,Berlin,Germany,52.5202,13.3287
5872,Hauptstadt CrossFit,Berlin,Berlin,Germany,52.4867,13.3237
7405,CrossFit Icke,Berlin,Berlin,Germany,52.4837,13.3682
7967,CrossFit Spree,Berlin,Berlin,Germany,52.503,13.4071
9119,AXT CrossFit,Berlin,Berlin,Germany,52.5045,13.4525
10563,CrossFit Aorta,Berlin,Berlin,Germany,52.4685,13.372
14458,G3 CrossFit,Berlin,Berlin,Germany,52.5008,13.3758
14750,CrossFit 530,Berlin,Berlin,Germany,52.5634,13.4093
14893,CrossFit Sheep Pack,Berlin,Berlin,Germany,52.4889,13.3871
16161,CrossFit Agmen,Berlin,Berlin,Germany,52.4585,13.5308
16617,CrossFit Grenzgänger,Berlin,Berlin,Germany,52.5228,13.382
18241,Escapist CrossFit,Berlin,Berlin,Germany,52.5047,13.3237
19514,CrossFit Mins,Berlin,Berlin,Germany,52.4867,13.3526
6427,CrossFit Panzer Kaserne,Panzer Kaserne,Boblingen,Germany,,
8263,CrossFit Cottbus,Cottbus,Brandenburg,Germany,51.7751,14.3463
6200,CrossFit Potsdam,Potsdam,Brandenburg,Germany,52.3811,13.1192
9778,CrossFit Nordlicht,Bremen,Bremen,Germany,53.0607,8.7784
10736,CrossFit Uberseestadt,Bremen,Bremen,Germany,53.0836,8.7822
9920,CrossFit Esslingen,Esslingen,BW,Germany,48.732,9.3218
13116,CrossFit Fellbach,Fellbach,BW,Germany,48.8121,9.2614
6610,CrossFit Black Forest,Freiburg,BW,Germany,48.0191,7.8522
18102,CrossFit Schopfheim,Schopfheim,BW,Germany,47.6455,7.8134
2716,CrossFit Assault,Stuttgart,BW,Germany,48.7105,9.1691
12089,Lieblingsgym CrossFit,Berlin,Charlottenburg,Germany,52.522,13.2853
9967,Red Bear CrossFit,Bremen,Deutschland,Germany,53.0306,8.854
7715,CrossFit Hangover,Hannover,Deutschland,Germany,52.4049,9.7395
13413,CrossFit Schmelztiegel,Heidelberg,Deutschland,Germany,49.4312,8.6383
3352,CrossFit Spangdahlem,Spangdahlem AB,Eifel Region,Germany,,
9341,CrossFit Mitte,Berlin,Germany,Germany,52.5309,13.3669
12909,O CrossFit,Berlin,Germany,Germany,52.5082,13.4722
16543,Wild Side CrossFit,Berlin,Germany,Germany,52.4126,13.2766
16640,CrossFit Kreuzberg,Berlin,Germany,Germany,52.498,13.4503
15698,CrossFit Move Your Life,Bremen,Germany,Germany,53.0712,8.8389
6120,CrossFit 37,Dorsten,Germany,Germany,51.6555,6.9717
16141,CrossFit Kephart,Kaiserslautern,Germany,Germany,,
12070,CrossFit Lubeck,Lübeck,Germany,Germany,53.8423,10.6597
9414,CrossFit Kaiserslautern,Landstuhl,Germany,Germany,49.4181,7.5642
11292,50 Grad Nord CrossFit,Mainz,Germany,Germany,49.9685,8.2696
3265,CrossFit HH,Hamburg,Hamburg,Germany,53.586,10.0483
6758,CrossFit Hammerbrook,Hamburg,Hamburg,Germany,53.55,10.0365
7174,ELB GYM CrossFit,Hamburg,Hamburg,Germany,53.5582,9.9879
8911,CrossFit SanktPauli,Hamburg,Hamburg,Germany,53.5449,9.9991
9456,Hanseatic CrossFit,Hamburg,Hamburg,Germany,53.5549,9.9455
9913,CrossFit Altona,Hamburg,Hamburg,Germany,53.5581,9.9075
10260,CrossFit West Gym,Hamburg,Hamburg,Germany,53.5671,9.9147
12911,CrossFit Voluntas,Hamburg,Hamburg,Germany,53.4673,9.9866
13524,CrossFit Eppendorf,Hamburg,Hamburg,Germany,53.5813,9.9768
17669,CrossFit Ahoi,Hamburg,Hamburg,Germany,53.5929,10.141
10773,CrossFit Liberty,Wiesbaden,Hesse,Germany,50.0568,8.3376
12102,Overlord CrossFit,Wiesbaden,Hesse,Germany,,
18353,CrossFit Bergstrasse,Darmstadt,Hessen,Germany,49.8905,8.6403
20650,CrossFit Kampfgeist,Darmstadt,Hessen,Germany,49.8621,8.6226
1424,CrossFit am Main,Frankfurt,Hessen,Germany,50.1197,8.6243
4699,CrossFit Circus Maximus,Frankfurt,Hessen,Germany,50.1098,8.7418
15919,FFM CrossFit,Frankfurt a. Main,Hessen,Germany,50.0949,8.6428
8165,CrossFit Bulls and Bears,Frankfurt am Main,Hessen,Germany,50.1632,8.6359
9362,CrossFit Main Taunus,Hofheim-Wallau,Hessen,Germany,50.071,8.3824
4278,CrossFit Cassel,Kassel,Hessen,Germany,51.2814,9.4737
5865,CrossFit Schmiede,Kassel,Hessen,Germany,51.3003,9.5357
8166,CrossFit Kronberg,Kronberg,Hessen,Germany,50.1749,8.5461
7754,CrossFit Limburg,Limburg,Hessen,Germany,50.3988,8.0668
15890,CrossFit am Grün,Marburg,Hessen,Germany,50.8052,8.7713
14849,IronRocks CrossFit Marburg,Marburg/Cölbe,Hessen,Germany,50.8482,8.7761
8454,CrossFit Neu-Isenburg,Neu-Isenburg,Hessen,Germany,50.0449,8.6877
17146,CrossFit Black Warriors,Ober-Mörlen,Hessen,Germany,50.3628,8.6947
18806,CrossFit All Spark,Rödermark,Hessen,Germany,49.9654,8.7946
15480,CrossFit Rodgau,Rodgau,Hessen,Germany,49.993,8.8715
21151,CrossFit 63,Seligenstadt,Hessen,Germany,50.0499,8.9282
16572,Lakeshore CrossFit,Wetzlar,Hessen,Germany,50.5626,8.611
13393,CrossFit Wiesbaden,Wiesbaden,Hessen,Germany,50.0631,8.2576
15453,CrossFit GenGym,Wiesbaden,Hessen,Germany,50.0309,8.2814
15888,CrossFit Central Wiesbaden,Wiesbaden,Hessen,Germany,50.075,8.2302
11735,CrossFit Footprint,Hamburg,HH,Germany,53.6691,10.0651
5147,CrossFit SG,Hannover,Lower Saxony,Germany,52.3278,9.7855
11955,CrossFit First Class,Hannover,Lower Saxony,Germany,52.4078,9.7335
15703,Nordhorn CrossFit,Nordhorn,Lower Saxony,Germany,52.437,7.0626
7394,CrossFit Osnabruck,Osnabrück,Lower Saxony,Germany,52.3021,8.0059
12072,CrossFit Sturmflut,Rostock,Meckl.-Vorp.,Germany,54.0924,12.0991
12715,Lifelong CrossFit,Greifswald,Mecklenburg-Vorpomm.,Germany,54.0762,13.3903
15834,CrossFit Schwerin,Schwerin,MVP,Germany,53.5774,11.3865
6684,CrossFit GK,Geilenkirchen,Neuteveren,Germany,,
15245,CrossFit Heidekreis,Soltau,Niedersachen,Germany,52.986,9.8407
10579,CrossFit Braunschweig,Braunschweig,Niedersachsen,Germany,52.2788,10.4977
11446,CrossFit Lowen,Braunschweig,Niedersachsen,Germany,52.2349,10.4927
8223,CrossFit Celle,Celle,Niedersachsen,Germany,52.586,10.0613
17617,CrossFit Göttingen,Göttingen,Niedersachsen,Germany,51.5552,9.8943
20528,TM CrossFit,Göttingen,Niedersachsen,Germany,51.5356,9.9058
9447,CrossFit Lüneburg,Lüneburg,Niedersachsen,Germany,53.265,10.4184
11778,Eisenwerk CrossFit,Lüneburg,Niedersachsen,Germany,53.2687,10.4109
16238,Kamroc CrossFit,Neu Wulmstorf,Niedersachsen,Germany,53.4557,9.7981
7437,CrossFit Oldenburg,Oldenburg,Niedersachsen,Germany,53.1714,8.1913
17496,CrossFit Schneverdingen,Schneverdingen,Niedersachsen,Germany,53.1064,9.8029
14214,CrossFit Vechta,Vechta,Niedersachsen,Germany,52.7313,8.2899
11571,CrossFit Wolfsburg,Wolfsburg,Niedersachsen,Germany,52.4274,10.8171
10609,CrossFit Bonn,Bonn,Nordrhein Westfalen,Germany,50.7343,7.1348
4404,CrossFit Dortmund,Dortmund,Nordrhein Westfalen,Germany,51.4754,7.4299
15463,CrossFit Wild Pack,Münster,Nordrhein Westfalen,Germany,51.9241,7.6477
19874,CrossFit Tremonia,Dortmund,Nordrhein-Westfalen,Germany,51.4922,7.5234
17246,CrossFit UFD,Duesseldorf,Nordrhein-Westfalen,Germany,51.2247,6.7951
17585,CrossFit Magic Power,Essen,Nordrhein-Westfalen,Germany,51.467,7.0211
12625,CrossFit Gladbeck,Gladbeck,Nordrhein-Westfalen,Germany,51.5542,6.9889
10729,CrossFit Goch,Goch,Nordrhein-Westfalen,Germany,51.69,6.1523
19418,The Old Man CrossFit,Mönchengladbach,Nordrhein-Westfalen,Germany,51.1875,6.4122
17309,CrossFit Konihi,Lippstadt,Nordrhein-Westphalia,Germany,51.6702,8.3517
10786,CrossFit Kader,Essen,North Rhine-Westphal,Germany,51.4395,7.0364
16297,CrossFit Paderborn,Paderborn,Northrine-Westphalia,Germany,51.7169,8.777
19928,CrossFit Aachen,Aachen,NRW,Germany,50.7635,6.1314
16236,CrossFit Lüdenscheid,Altena,NRW,Germany,51.2456,7.6878
12418,CrossFit Bergisch Gladbach,Bergisch Gladbach,NRW,Germany,50.9791,7.1362
16206,CrossFit Bielefeld,Bielefeld,NRW,Germany,52.0274,8.6024
17035,CrossFit Amboss,Bielefeld,NRW,Germany,52.04,8.5801
9195,Blackband CrossFit Bochum,Bochum,NRW,Germany,51.4658,7.1961
15892,CrossFit BN-SU,Bonn,NRW,Germany,50.7438,7.1595
14855,CrossFit Health Angels,Cologne,NRW,Germany,50.9965,6.9083
19452,CrossFit Am Dom,Cologne,NRW,Germany,50.9281,6.9351
19615,CrossFit Weiden,Cologne,NRW,Germany,50.9471,6.8419
5051,CrossFit am Rhein,Düsseldorf,NRW,Germany,51.2094,6.7999
16716,CrossFit Dinslaken,Dinslaken,Nrw,Germany,51.5625,6.7966
1428,CrossFit Düsseldorf,Duesseldorf,NRW,Germany,51.1966,6.8165
15594,CrossFit Duisburg,Duisburg,NRW,Germany,51.431,6.7958
2944,CrossFit 0211,Dusseldorf,NRW,Germany,51.191,6.7716
16498,CrossFit An der Sieg,Eitorf,NRW,Germany,50.7709,7.4668
3314,CrossFit Essen,Essen,NRW,Germany,51.4322,7.0359
20313,CrossFit Pottbox,Essen,NRW,Germany,51.4419,7.0869
16918,CrossFit Blue Pit,Frechen,NRW,Germany,50.9093,6.8264
13078,CrossFit Hagen,Hagen,NRW,Germany,51.3522,7.4479
18759,CrossFit Hattingen,Hattingen,NRW,Germany,51.4074,7.1817
15570,CrossFit Herne,Herne,NRW,Germany,51.5468,7.1359
1438,CrossFit Cologne,Köln,NRW,Germany,50.9439,6.8983
7005,CrossFit Am Dom Suelz,Köln,NRW,Germany,50.9201,6.9319
13214,Red Hawk CrossFit,Kamen,NRW,Germany,51.5892,7.674
7448,Mein CrossFit,Koeln,NRW,Germany,50.9105,6.9577
11660,CrossFit Koln50,Koln,NRW,Germany,50.8697,6.9895
8695,CrossFit Crefeld,Krefeld,NRW,Germany,51.3425,6.5665
19361,CrossFit Langenfeld,Langenfeld / Rhld.,NRW,Germany,51.1236,6.9268
11430,CrossFit Leverkusen,Leverkusen,NRW,Germany,51.0565,7.0607
19866,CrossFit Vitus,Mönchengladbach,NRW,Germany,51.1897,6.4345
5813,CrossFit Muenster,Münster,NRW,Germany,51.9401,7.6274
11019,CrossFit 48,Münster,NRW,Germany,51.9485,7.6423
16771,CrossFit Minden,Minden,NRW,Germany,52.3021,8.9374
12214,CrossFit Lost Legion,Moenchengladbach,NRW,Germany,,
6956,CrossFit Neuss,Neuss,NRW,Germany,51.1582,6.7697
8186,CrossFit PWHS,Pulheim,NRW,Germany,50.9854,6.8255
8439,CrossFit Wuppertal,Wuppertal,NRW,Germany,51.2055,7.1235
17027,CrossFit KH,,Pfaffen-Schwabenheim,Germany,49.8499,7.9402
15478,CrossFit Hunsrueck,Kastellaun,Rheinland- Pfalz,Germany,50.0743,7.4512
17543,CrossFit Bad Marienberg,Bad Marienberg,Rheinland-Pfalz,Germany,50.6445,7.9656
10136,CrossFit Coblenz,Koblenz,Rheinland-Pfalz,Germany,50.3686,7.5949
17279,CrossFit Westerwald,Langenhahn,Rheinland-Pfalz,Germany,50.5926,7.9208
12899,CrossFit Ludwigshafen,Ludwigshafen,Rheinland-Pfalz,Germany,49.4515,8.422
18432,CrossFit Canis Lupus,Mainz,Rheinland-Pfalz,Germany,,
3497,CrossFit Weinstrasse,Neustadt,Rheinland-Pfalz,Germany,49.3519,8.1206
12844,CrossFit Speyer,Speyer,Rheinland-Pfalz,Germany,49.334,8.4372
17769,CrossFit Trier,Trier,Rheinland-Pfalz,Germany,49.7703,6.6759
8991,CrossFit Saarbrucken,Saarbrücken,Saarland,Germany,49.2271,7.0143
6886,CrossFit St. Wendel,Sankt Wendel,Saarland,Germany,49.4597,7.1783
5056,CrossFit Saar,Völklingen,Saarland,Germany,49.2609,6.87
3882,CrossFit Dresden,Dresden,Sachsen,Germany,51.0298,13.7035
6607,CrossFit Leipzig,Leipzig,Sachsen,Germany,51.3408,12.3364
5657,CrossFit 108,Magdeburg,Sachsen-Anhalt,Germany,52.1613,11.6348
20243,CrossFit Differ,Magdeburg,Sachsen-Anhalt,Germany,52.1015,11.6309
17213,Bar Hunter CrossFit,Stendal,Sachsen-Anhalt,Germany,52.604,11.8654
10447,CrossFit Deluxe,Leipzig,Saxony,Germany,51.3276,12.3384
17297,CrossFit Halle Saale,Halle (Saale),Saxony- Anhalt,Germany,51.424,11.9815
14691,CrossFit Magdeburg,Magdeburg,Saxony-Anhalt,Germany,52.1436,11.6597
13403,Trave CrossFit,Lübeck,Schleswig Holstein,Germany,53.8617,10.7443
14698,CrossFit Elmshorn,Elmshorn,Schleswig-Holstein,Germany,53.7481,9.6622
6918,CrossFit Flensburg,Flensburg,Schleswig-Holstein,Germany,54.7668,9.4391
18961,Die Box CrossFit Kaltenkirchen,Kaltenkirchen,Schleswig-Holstein,Germany,53.8286,9.9817
18339,Foerde CrossFit,Kiel,Schleswig-Holstein,Germany,54.2974,10.1677
13341,CrossFit My Buddy,Pinneberg,Schleswig-Holstein,Germany,53.6676,9.7836
16007,CrossFit Quickborn,Quickborn,Schleswig-Holstein,Germany,53.7472,9.936
20909,CrossFit Selent,Selent,Schleswig-Holstein,Germany,54.2895,10.4161
15822,CrossFit Ortenau,Offenburg,Schutterwald,Germany,48.4658,7.879
10352,CrossFit Chemnitz,Chemnitz,SX,Germany,50.8402,12.9397
12936,KSSB CrossFit,Bad Salzungen,Thüringen,Germany,50.8124,10.2158
16419,CrossFit Gera,Gera,Thüringen,Germany,50.8576,12.0735
12902,CrossFit Erfurt,Erfurt,Thuringia,Germany,51.011,11.0246
19588,Hauptstadt CrossFit II,Berlin,,Germany,52.5321,13.3799
19724,CrossFit Biberach an der Riss,Biberach an der Riss,,Germany,48.1065,9.7956
20898,D Box CrossFit,Bonn,,Germany,50.7378,7.0698
20230,Jacobs University CrossFit Club,Bremen,,Germany,,
17481,CrossFit Darmstadt,Darmstadt,,Germany,49.8794,8.636
7274,CrossFit DD,Dresden,,Germany,51.0747,13.7334
18381,CrossFit 40477,Duesseldorf,,Germany,51.2395,6.7791
20105,CrossFit Emmendingen,Emmendingen,,Germany,48.1278,7.8313
5640,CrossFit Erding,Erding,,Germany,48.3126,11.8901
21083,CrossFit Lex,Frankfurt,,Germany,50.1121,8.731
17858,CrossFit Musketeers,Halle (Saale),,Germany,51.4771,11.9968
16997,CrossFit 20457,Hamburg,,Germany,53.5422,10.0031
20856,Athlevo CrossFit,Hamburg,,Germany,53.4881,10.2083
17016,CrossFit Hildesheim,Hildesheim,,Germany,52.1587,9.9549
8062,CrossFit Kiel,Kiel,,Germany,54.3273,10.1336
3207,Landstuhl CrossFit,Landstuhl,,Germany,,
15474,CrossFit Zollhafen,Mainz,,Germany,50.0188,8.2522
16881,Dein CrossFit,Munich,,Germany,48.1374,11.5409
20834,Sweat & Tears CrossFit,Munich,,Germany,48.1244,11.5958
18409,CrossFit 8674,Nieder-Olm,,Germany,49.9119,8.1752
18444,CrossFit Saarlouis,Saarlouis,,Germany,49.3186,6.7547
19729,CrossFit Schwarzach,Schwarzach,,Germany,49.3682,8.9854
18320,CrossFit Handwerk,St.Leon-Rot,,Germany,49.2672,8.6264
16900,Einstein CrossFit,Ulm,,Germany,48.4006,9.963
41,CrossFit Mainz,Wörrstadt,,Germany,49.8536,8.1232
14944,CrossFit Alimos,Alimos,Athens,Greece,37.913,23.7356
11938,Gazi CrossFit,Athens,Athens,Greece,37.9755,23.7086
14045,Mad Hall CrossFit,Cholargos,Athens,Greece,38.0067,23.8021
6356,CrossFit North Zone,Gerakas,Athens,Greece,38.0102,23.8515
16421,CrossFit Kifissia,Kifisia,Athens,Greece,38.0994,23.8064
20285,Boulevard CrossFit,Neo Irakleio,Athens,Greece,38.0531,23.7822
6733,Royal CrossFit,Peristeri,Athens/Attica,Greece,38.0143,23.7038
4399,Primal CrossFit ATH,Athens,Attica,Greece,37.9568,23.6793
7123,White Box CrossFit,"Palaio Faliro, Athens",Attica,Greece,37.9364,23.7014
9616,CrossFit Piraeus,Piraeus,Attica,Greece,37.9522,23.6366
15747,CrossFit Comradery,"Tavros, Athens",Attica,Greece,37.9624,23.6969
5864,CrossFit South Factory,Elliniko,Attiki/Athens,Greece,37.9053,23.7431
8193,CrossFit Chalkida,Chalkis,Chalkis,Greece,38.4704,23.6102
11459,CrossFit Corfu,Dassia,Corfu,Greece,39.68,19.839
18591,CrossFit Chania,Chania,Crete,Greece,35.5019,24.0168
17011,Heraklion CrossFit,Heraklion,crete,Greece,35.3218,25.1518
8830,CrossFit Souda,Mouzouras,Crete,Greece,,
12728,The Core Force CrossFit,Athens,Peristeri,Greece,38.0027,23.6879
5666,CrossFit Rethymno,Missiria,Rethymno,Greece,35.364,24.5206
18082,CrossFit LB,Pylaia,Thessaloniki,Greece,40.5819,22.9823
19250,CrossFit Unboxed,Kardamili,West Mani,Greece,36.8966,22.2189
12348,CrossFit Kallithea,Athens,,Greece,37.964,23.7065
15775,CrossFit Inua,Nuuk,Sermersooq,Greenland,64.1754,-51.7316
3364,CrossFit True Blue,St. George's,,Grenada,,
16200,CrossFit Cact,Saint Francois,Guadeloupe,Guadeloupe,16.265,-61.551
14661,CrossFit Oveny,97118,Saint francois,Guadeloupe,16.2516,-61.3101
16841,Simply CrossFit,Baie Mahault,,Guadeloupe,16.2309,-61.5462
18925,CrossFit Mountain Gorilla,Basse-Terre,,Guadeloupe,16.0024,-61.738
1824,CrossFit 671,Barrigada,Guam,Guam,,
12209,CrossFit Hita,Dededo,Guam,Guam,13.527,144.8844
5827,CrossFit Gof Metgot,Hagatña,Guam,Guam,13.4761,144.7516
9505,CrossFit Jumpstart,Maite,Guam,Guam,13.4761,144.7516
2263,CrossFit Guahan,Tamuning,Guam,Guam,13.5059,144.7771
7286,CrossFit Latte Stone,Tamuning,Guam,Guam,13.4839,144.7767
9040,Chamorri CrossFit,Tamuning,Guam,Guam,13.484,144.7766
10620,Unified CrossFit,Tamuning,Guam,Guam,13.4858,144.7848
6583,CrossFit Andersen,Yigo,Guam,Guam,,
3855,SENSE CrossFit,Guatemala,Guatemala,Guatemala,14.5941,-90.5089
7320,Oaks CrossFit,Guatemala,Guatemala,Guatemala,14.5906,-90.4986
7970,Vitam CrossFit,Guatemala,Guatemala,Guatemala,14.5842,-90.5162
13708,CrossFit Spring City 7,Guatemala,Guatemala,Guatemala,14.6133,-90.5353
16472,CrossFit FD6,Guatemala,Guatemala,Guatemala,14.5758,-90.5185
18145,Amsi CrossFit,Guatemala,Guatemala,Guatemala,14.614,-90.5895
18932,CrossFit Spring City Once,Guatemala,Guatemala,Guatemala,14.6213,-90.5594
16341,Z9 CrossFit,Guatmeala,Guatemala,Guatemala,14.6033,-90.5208
